|negative|,2016-04-16 , #Apple's iPhone engineers consider hackers a more pressing threat than the government. Read more: https://t.co/HLW1mfzCWg $AAPL,-2.0
|neutral|,2016-04-16 , Fous4x2 #daytrading DVD review: https://t.co/kXr2oiN1M2 $AAPL $FXCM $HIMX $ASPS $AAL,0.0
|positive|,2016-04-16 , https://t.co/0aD4seCQoT SuperTrades subscription for $907 per yr!!? BARGAIN $SPY $UVXY $AAPL,2.0
|positive|,2016-04-16 , RT @ppprophet: $SPX on the top of downtrend Channel Be careful! #STOCKMARKET $SPY $AAPL $AMZN $TSLA $FB $QQQ $DIA $NFLX $PCLN $C $F https:/…,4.0
|neutral|,2016-04-16 , RT @ppprophet: #Stockmarket downtrend continues next week $spx  $spy $vix $tvix $dji $aapl $jpm $bac $c $msft $pcln $wmt $ba https://t.co/1…,0.0
|neutral|,2016-04-16 , $AAPL $FB $AMZN $PG $MCD $GS $C $GE $UTX $SLB $XOM $GOOGL $AGN $WMT $QQQ $HON $JPM $DIS #trading Order Flow Scalping https://t.co/iNNywUIlcp,0.0
|neutral|,2016-04-16 , RT @ppprophet: #Stockmarket downtrend continues next week $spx  $spy $vix $tvix $dji $aapl $jpm $bac $c $msft $pcln $wmt $ba https://t.co/1…,0.0
|positive|,2016-04-16 , RT @ppprophet: $SPX on the top of downtrend Channel Be careful! #STOCKMARKET $SPY $AAPL $AMZN $TSLA $FB $QQQ $DIA $NFLX $PCLN $C $F https:/…,4.0
|neutral|,2016-04-16 , RT @theflynews: Stocks end week higher after banks jump over lowered earnings bar  $JPM $BAC $WFC $C $AAPL $BK $STT $HTZ $CAR ... https://t…,0.0
|positive|,2016-04-16 , RT @NASDAQPlays: $AAPL mick: $AAPL ????? good for using O.P.M.: mick https://t.co/SEGx0V6Bdr,3.0
|neutral|,2016-04-16 ," RT @NASDAQPlays: $AAPL mick: A.H. , $AAPL IS DOWN UNDER 110: mick https://t.co/2nlGUpGY4C",0.0
|positive|,2016-04-16 , RT @NASDAQPlays: $AAPL mick: good afternoon. 'Apple Inc. ($AAPL)': mick https://t.co/szQP90N5OF,3.0
|positive|,2016-04-16 , RT @528IR: $AAPL mick: $AAPL ????? good for using O.P.M.: mick https://t.co/qCCgGuv80r,3.0
|positive|,2016-04-16 , RT @JeaYu21: $AAPL PERFECT STORM breakdown here added SHORT 111.82,3.0
|negative|,2016-04-16 , RT @raymond10mm: $QQQ $IBM $AAPL $PCLN $FB $V $JPM $JNJ $TSLA $bidu $ko $XOM $amzn  #Stock #Market Advice: Recovering From A Bad Day https:…,-3.0
|positive|,2016-04-16 , We provide the best strategies to grow small and large accounts exponentially $aapl $spy  https://t.co/toAlxuZle5,3.0
|neutral|,2016-04-16 , $AAPL we've heard this before https://t.co/Nb3MPhBR8F,0.0
|neutral|,2016-04-16 , RT @JeaYu21: $AAPL trimmed 111.60,0.0
|neutral|,2016-04-16 ," RT @ppprophet: The Bear market  is coming $VIX 1yr MA still above 5 yr MA, $TVIX $UVXY  $SPX $SPY $AAPL $MSFT $C $BAC $JPM $GS $DJI https:/…",0.0
|negative|,2016-04-16 , $QQQ $IBM $AAPL $PCLN $FB $V $JPM $JNJ $TSLA $bidu $ko $XOM $amzn  #Stock #Market Advice: Recovering From A Bad Day https://t.co/BP1MybLU0a,-3.0
|neutral|,2016-04-16 , RT @ppprophet: #Stockmarket downtrend continues next week $spx  $spy $vix $tvix $dji $aapl $jpm $bac $c $msft $pcln $wmt $ba https://t.co/1…,0.0
|negative|,2016-04-16 , #Apple Nova Scotia craft brewery readies new brand after trademark dispute. Read more: https://t.co/He1LXYLQNP $AAPL,-2.0
|negative|,2016-04-16 , #Apple Nova Scotia craft brewery readies new brand after trademark dispute. Read more: https://t.co/UDGY0usbr9 $AAPL,-2.0
|negative|,2016-04-16 , #Apple Nova Scotia craft brewery readies new brand after trademark dispute. Read more: https://t.co/88Fc23dLh2 $AAPL,-2.0
|positive|,2016-04-16 , RT @ppprophet: $SPX on the top of downtrend Channel Be careful! #STOCKMARKET $SPY $AAPL $AMZN $TSLA $FB $QQQ $DIA $NFLX $PCLN $C $F https:/…,4.0
|neutral|,2016-04-16 , RT @JeaYu21: $AAPL locked out 111.60 on shorts close enuff to fib https://t.co/o92jabD5mq,0.0
|neutral|,2016-04-16 , How many iPhone 5S-and-earlier laggards left in the installed base? 180M seems very conservative. $AAPL @BenBajarin https://t.co/JqGqhEM2Xx,0.0
|positive|,2016-04-16 ," Maybe I was accidentally onto something a few days ago about this, LOL $AAPL #iPhoneSE #postpreview #stillwaiting https://t.co/D20SsJ5haf",1.0
|neutral|,2016-04-16 , RT @ppprophet: #Stockmarket downtrend continues next week $spx  $spy $vix $tvix $dji $aapl $jpm $bac $c $msft $pcln $wmt $ba https://t.co/1…,0.0
|neutral|,2016-04-15 , I am bullish on $AAPL with a target price of $130.0 in 6 mos. on Vetr! https://t.co/mPPcCvWPik,0.0
|positive|,2016-04-15 ," RT @CNNMoney: Apple recovered $40 million worth of gold from recycled iPhones, iPads &amp; Macs in 2015. https://t.co/XPBWlM6cBs $AAPL https://…",2.0
|negative|,2016-04-15 , $AAPL:  How Serious Is Apple’s Reported iPhone Output Cut?:  https://t.co/kUtx4RCWLP,-1.0
|neutral|,2016-04-15 , $AAPL mick: what ah story/: mick https://t.co/8qzG6w7vvT,0.0
|neutral|,2016-04-15 , $AAPL Lowjack: Reloaded! Longs are taking a bath in a: Lowjack https://t.co/41IsXLQFtr,0.0
|positive|,2016-04-15 , $AAPL mick: beautiful beautiful beautiful: mick https://t.co/6q698bBwqL,9.0
|neutral|,2016-04-15 , $AAPL PennyPicksPro: I could think of plenty of ways for: PennyPicksPro https://t.co/3ilUC0eJef,0.0
|neutral|,2016-04-15 , $AAPL PennyPicksPro: How is that $93 short position treating you?: PennyPicksPro https://t.co/dON85vEfLy,0.0
|neutral|,2016-04-15 , $AAPL mick: what ah story/: mick https://t.co/LT5VBLnS91,0.0
|positive|,2016-04-15 , #Apple says it has the 'most effective security organization in the world'. Read more: https://t.co/Ni8AWg5TJv $AAPL,2.0
|positive|,2016-04-15 , #Apple says it has the 'most effective security organization in the world'. Read more: https://t.co/88KBBgsPVd $AAPL,2.0
|positive|,2016-04-15 , #Apple says it has the 'most effective security organization in the world'. Read more: https://t.co/UGdXlRpqIO $AAPL,2.0
|neutral|,2016-04-15 , There's gold in them thar phones! #Apple pulls a (literal) ton of gold out of old hardware. Read more: https://t.co/ua3LpPtEkY $AAPL,0.0
|neutral|,2016-04-15 , There's gold in them thar phones! #Apple pulls a (literal) ton of gold out of old hardware. Read more: https://t.co/oRVR1WuGUC $AAPL,0.0
|neutral|,2016-04-15 ," #Apple's iPad multitasking has 'profound impact' on live video viewing, MLB finds. Read more: https://t.co/HjpDqdCVAO $AAPL",0.0
|neutral|,2016-04-15 ," #Apple's iPad multitasking has 'profound impact' on live video viewing, MLB finds. Read more: https://t.co/PTLEKJKTvK $AAPL",0.0
|neutral|,2016-04-15 , There's gold in them thar phones! #Apple pulls a (literal) ton of gold out of old hardware. Read more: https://t.co/1Ks7u4yyNE $AAPL,0.0
|neutral|,2016-04-15 ," #Apple's iPad multitasking has 'profound impact' on live video viewing, MLB finds. Read more: https://t.co/f7hjhaaZ4M $AAPL",0.0
|positive|,2016-04-15 , Wow. @StockSpotter had a great week. amazing returns 127 winning trades. boom chakalaka $spy $aapl $fb https://t.co/AHfQh1TqPA,15.0
|positive|,2016-04-15 ," RT @CNNMoney: Apple recovered $40 million worth of gold from recycled iPhones, iPads &amp; Macs in 2015. https://t.co/XPBWlM6cBs $AAPL https://…",2.0
|positive|,2016-04-15 , RT @FunnyPennyStock: $AAPL 108 strong support  112.xx on April 14th https://t.co/7ZIuAaG3KA,4.0
|positive|,2016-04-15 ," $SPY $AAPL 0 stocks are in downward trend 2016-04-15 more info, please check https://t.co/70yqGCGRnK",1.0
|positive|,2016-04-15 ," $SPY $AAPL 0 stocks are in upward trend 2016-04-15 more info, please check https://t.co/70yqGCGRnK",1.0
|negative|,2016-04-15 ," $SPY $AAPL 0 stocks appeared death cross 2016-04-15 more info, please check https://t.co/QUoNyStxpu",-1.0
|positive|,2016-04-15 ," $SPY $AAPL 0 stocks appeared golden cross 2016-04-15 more info, please check https://t.co/8KFJMezyIW",1.0
|neutral|,2016-04-15 , #Apple continues feud with government in New York iPhone case. Read more: https://t.co/MVHjKhu0Qt $AAPL,0.0
|neutral|,2016-04-15 , #Apple continues feud with government in New York iPhone case. Read more: https://t.co/z9tWkfInKF $AAPL,0.0
|neutral|,2016-04-15 , #Apple continues feud with government in New York iPhone case. Read more: https://t.co/q5EoZdMkVi $AAPL,0.0
|positive|,2016-04-15 ," RT @IBD_NGondo: Apple breaks key support, weighs on Dow, Nasdaq: https://t.co/P7KA0sD8XW $AAPL $C $SMCI $INCR $WTR",2.0
|neutral|,2016-04-15 , @blerghhh @nachoswithsalsa And the $spy is easier to trade than say $aapl or $googl.,0.0
|positive|,2016-04-15 ," RT @IBD_NGondo: Apple breaks key support, weighs on Dow, Nasdaq: https://t.co/P7KA0sD8XW $AAPL $C $SMCI $INCR $WTR",2.0
|positive|,2016-04-15 , RT @IBD_MKrey: Nice to have a little dough. Analyst says $AAPL can boost annual capital returns to shareholders to ... $53 billion https://…,4.0
|negative|,2016-04-15 ," Senior #Apple Engineers Say Hackers Are Main iPhone Security Threat, Not Government. Read more: https://t.co/ZvNKQdmEPu $AAPL",-2.0
|negative|,2016-04-15 ," Senior #Apple Engineers Say Hackers Are Main iPhone Security Threat, Not Government. Read more: https://t.co/QzBGKKJl9E $AAPL",-2.0
|negative|,2016-04-15 ," Senior #Apple Engineers Say Hackers Are Main iPhone Security Threat, Not Government. Read more: https://t.co/m1D9OeDRGZ $AAPL",-2.0
|positive|,2016-04-15 ," #Apple holds steadfast, refuses to help feds unlock seized iPhone in NY drug case. Read more: https://t.co/BzZDmLhVaL $AAPL",4.0
|positive|,2016-04-15 ," #Apple holds steadfast, refuses to help feds unlock seized iPhone in NY drug case. Read more: https://t.co/hsshIRWsNk $AAPL",4.0
|positive|,2016-04-15 ," #Apple holds steadfast, refuses to help feds unlock seized iPhone in NY drug case. Read more: https://t.co/C3cGyvZPwd $AAPL",4.0
|positive|,2016-04-15 , RT @NaviAvatar1: LIVE on #Periscope: Stocks have best week https://t.co/QJZ7NwlAtl $NFLX $RLYP $AAPL https://t.co/NKSsVdz4Ey,3.0
|positive|,2016-04-15 , Apple says it has the &amp;#39;most effective security organization in the world&amp;#39; $AAPL https://t.co/JRyTQV5hNs,2.0
|positive|,2016-04-15 , [$$] Apple Asks Judge To Reject Justice Department Order in New York Case: [at The Wall S... https://t.co/aRbKNU9eqD $AAPL $GOOG $PCLN $K,1.0
|positive|,2016-04-15 , LIVE on #Periscope: Stocks have best week https://t.co/QJZ7NwlAtl $NFLX $RLYP $AAPL https://t.co/NKSsVdz4Ey,3.0
|neutral|,2016-04-15 , Apple Has Recovered Millions In Gold From Your Old iPhones https://t.co/Y9fab5MKba #Fortune $AAPL https://t.co/Ww6L9cbz8s,0.0
|positive|,2016-04-15 , @rodfarsai you honestly think a stock with that sort of market cap is being manipulated. Lol come on $AAPL,2.0
|neutral|,2016-04-15 ," RT @cloudyBlake: .@amokinks Metal Injection, wonder where Apple learned about that. $aapl $lqmt #liquidmetal",0.0
|negative|,2016-04-15 , #Apple says FBI has not 'exhausted' options to access data on New York iPhone. Read more: https://t.co/U1C437XH58 $AAPL,-2.0
|negative|,2016-04-15 , #Apple says FBI has not 'exhausted' options to access data on New York iPhone. Read more: https://t.co/Bq2zcDXSB3 $AAPL,-2.0
|negative|,2016-04-15 , #Apple says FBI has not 'exhausted' options to access data on New York iPhone. Read more: https://t.co/TZi240egIR $AAPL,-2.0
|neutral|,2016-04-15 , BlackBerry and #Apple don't see eye-to-eye on encryption. Read more: https://t.co/sWnSSVYRKs $AAPL,0.0
|neutral|,2016-04-15 , BlackBerry and #Apple don't see eye-to-eye on encryption. Read more: https://t.co/Gu8djhSd2R $AAPL,0.0
|neutral|,2016-04-15 , #Apple continues feud with government in New York iPhone case. Read more: https://t.co/ipvUBGXxts $AAPL,0.0
|neutral|,2016-04-15 , #Apple Again Pushes Back Against Unlocking iPhone in New York Drug Case. Read more: https://t.co/jjovHQbDNW $AAPL,0.0
|neutral|,2016-04-15 , #Apple Again Pushes Back Against Unlocking iPhone in New York Drug Case. Read more: https://t.co/FDRsRx4mP7 $AAPL,0.0
|neutral|,2016-04-15 , #Apple defends stand in Brooklyn case on iPhone access. Read more: https://t.co/E5tm7BGN9A $AAPL,0.0
|positive|,2016-04-15 ," RT @CNNMoney: Apple recovered $40 million worth of gold from recycled iPhones, iPads &amp; Macs in 2015. https://t.co/XPBWlM6cBs $AAPL https://…",2.0
|neutral|,2016-04-15 , #Apple defends stand in Brooklyn case on iPhone access. Read more: https://t.co/2tcWlNqfUn $AAPL,0.0
|neutral|,2016-04-15 , #Apple defends stand in Brooklyn case on iPhone access. Read more: https://t.co/MtwKgtq6i5 $AAPL,0.0
|neutral|,2016-04-15 , #Apple Again Pushes Back Against Unlocking iPhone in New York Drug Case. Read more: https://t.co/NA56XYp5SM $AAPL,0.0
|neutral|,2016-04-15 , Here's Why #Apple Stock Closed Down Today. Read more: https://t.co/VWY6A2mzwG $AAPL,0.0
|neutral|,2016-04-15 , Here's Why #Apple Stock Closed Down Today. Read more: https://t.co/L1nW2ADZGX $AAPL,0.0
|neutral|,2016-04-15 , #Apple defends stand in Brooklyn case on iPhone access. Read more: https://t.co/QkDVXCB8uh $AAPL,0.0
|neutral|,2016-04-15 , Here's Why #Apple Stock Closed Down Today. Read more: https://t.co/olaELLJtki $AAPL,0.0
|neutral|,2016-04-15 , #Apple defends stand in Brooklyn case on iPhone access. Read more: https://t.co/yZIEVuNXRg $AAPL,0.0
|neutral|,2016-04-15 , #Apple defends stand in Brooklyn case on iPhone access. Read more: https://t.co/mgkb99KSva $AAPL,0.0
|neutral|,2016-04-15 , BlackBerry and #Apple don't see eye-to-eye on encryption. Read more: https://t.co/0K1pFs7fol $AAPL,0.0
|neutral|,2016-04-15 , #Apple continues feud with government in New York iPhone case. Read more: https://t.co/zEUWqQ3Uiz $AAPL,0.0
|neutral|,2016-04-15 , #Apple continues feud with government in New York iPhone case. Read more: https://t.co/CK9z1N1D6o $AAPL,0.0
|negative|,2016-04-15 , RT @ReutersBiz: Apple extends iPhone production cut for another quarter - and drags Wall Street down: https://t.co/sALPj1uOKG $AAPL https:/…,-1.0
|positive|,2016-04-15 , Really? Or is it a perfectly timed market manipulation &amp; short covering of $AAPl. 1.6% short to &lt; 1% b4 tech reports https://t.co/gUylcO17rd,2.0
|positive|,2016-04-15 ," RT @CNNMoney: Apple recovered $40 million worth of gold from recycled iPhones, iPads &amp; Macs in 2015. https://t.co/XPBWlM6cBs $AAPL https://…",2.0
|positive|,2016-04-15 ," RT @CNNMoney: Apple recovered $40 million worth of gold from recycled iPhones, iPads &amp; Macs in 2015. https://t.co/XPBWlM6cBs $AAPL https://…",2.0
|negative|,2016-04-15 , #Apple How to Fix Bad iPhone 6s Battery Life. Read more: https://t.co/gXbheKwqCN $AAPL,-3.0
|positive|,2016-04-15 ," Feels like $AAPL is facing reality. Being out innovated and out priced by new Android smartphones from Samsung, HTC, Huawei.",2.0
|negative|,2016-04-15 , How Microsoft Lawsuit Echoes Apple Fight $MSFT $AAPL #Encryption https://t.co/vXjBFk27D6,-3.0
|neutral|,2016-04-15 , #Apple hits back against FBI in New York iPhone feud. Read more: https://t.co/IO1ZgU9fGF $AAPL,0.0
|neutral|,2016-04-15 , #Apple tells NY judge FBI has 'utterly failed' to prove it needs help unlocking iPhones. Read more: https://t.co/QCAbBnL3x0 $AAPL,0.0
|neutral|,2016-04-15 ," #Apple Protecting nature, there are apps for that. Read more: https://t.co/csjA3uXF83 $AAPL",0.0
|negative|,2016-04-15 , #Apple Fights Government Demand to Unlock iPhone in New York Drug Case. Read more: https://t.co/QPKJSEcSy0 $AAPL,-1.0
|neutral|,2016-04-15 , #Apple hits back against FBI in New York iPhone feud. Read more: https://t.co/N4N5VUOtrB $AAPL,0.0
|neutral|,2016-04-15 , #Apple hits back against FBI in New York iPhone feud. Read more: https://t.co/VKN5ccJUwJ $AAPL,0.0
|neutral|,2016-04-15 , #Apple hits back against FBI in New York iPhone feud. Read more: https://t.co/eWFrJG6a0G $AAPL,0.0
|negative|,2016-04-15 , #Apple strikes back at FBI over appeal in New York iPhone unlock case. Read more: https://t.co/Ax8ys7aciw $AAPL,-1.0
|negative|,2016-04-15 , #Apple strikes back at FBI over appeal in New York iPhone unlock case. Read more: https://t.co/krX5FiUgL9 $AAPL,-1.0
|negative|,2016-04-15 , #Apple strikes back at FBI over appeal in New York iPhone unlock case. Read more: https://t.co/ZbweGtTmLP $AAPL,-1.0
|neutral|,2016-04-15 , #Apple opposes US appeal over iPhone in New York drug case. Read more: https://t.co/wZOz36NgR3 $AAPL,0.0
|neutral|,2016-04-15 , #Apple opposes US appeal over iPhone in New York drug case. Read more: https://t.co/YI4fCNmdvf $AAPL,0.0
|negative|,2016-04-15 , FBI's iPhone-hack victory may be coming back to haunt it in other court battles with #Apple. Read more: https://t.co/vDOJBrocEd $AAPL,-2.0
|negative|,2016-04-15 , FBI's iPhone-hack victory may be coming back to haunt it in other court battles with #Apple. Read more: https://t.co/Fj4HMeT96P $AAPL,-2.0
|negative|,2016-04-15 , FBI's iPhone-hack victory may be coming back to haunt it in other court battles with #Apple. Read more: https://t.co/ESJjZ7iCtN $AAPL,-2.0
|neutral|,2016-04-15 , #Apple opposes US appeal over iPhone in New York drug case. Read more: https://t.co/iG257MOqap $AAPL,0.0
|positive|,2016-04-15 ," RT @CNNMoney: Apple recovered $40 million worth of gold from recycled iPhones, iPads &amp; Macs in 2015. https://t.co/XPBWlM6cBs $AAPL https://…",2.0
|negative|,2016-04-15 ," #Apple doesn't consider government intrusion a primary iPhone security threat, yet. Read more: https://t.co/Ny7CAF74TI $AAPL",-2.0
|negative|,2016-04-15 ," #Apple doesn't consider government intrusion a primary iPhone security threat, yet. Read more: https://t.co/s8zdndOaFw $AAPL",-2.0
|negative|,2016-04-15 ," #Apple doesn't consider government intrusion a primary iPhone security threat, yet. Read more: https://t.co/xguqu44TH6 $AAPL",-2.0
|positive|,2016-04-15 , Some of most active options on #STOCK names today include $AAPL $FB $BAC $NFLX $C $AA $MSFT $CHK $BABA $F $GE https://t.co/AgVzhjIENd,1.0
|neutral|,2016-04-15 , $AAPL Waiting for confirmation! Red  volume started to pick up! https://t.co/tdurswnOSx,0.0
|positive|,2016-04-15 ," RT @CNNMoney: Apple recovered $40 million worth of gold from recycled iPhones, iPads &amp; Macs in 2015. https://t.co/XPBWlM6cBs $AAPL https://…",2.0
|positive|,2016-04-15 , @DougKass @chrisbrecher Low growth $AAPL with great franchise &amp; low customer churn can use dividend too - low payout ratio allows boosts,6.0
|positive|,2016-04-15 ," RT @CNNMoney: Apple recovered $40 million worth of gold from recycled iPhones, iPads &amp; Macs in 2015. https://t.co/XPBWlM6cBs $AAPL https://…",2.0
|positive|,2016-04-15 , RT @MarijuanaInvest: #BREAKINGNEWS BEST NEW #WEED STOCK $UBQU #MARIJUANASTOCKS #WEEDSTOCKS #CANNABIS $FB $AAPL $GOOG $SPY Oregon Has... htt…,3.0
|neutral|,2016-04-14 ," RT $TSLA HFT Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 19:55 P/T 240.00 #Quant $MSFT $TWTR $GOOG $AMZN $AAPL $NFLX $FB $QQQ",0.0
|negative|,2016-04-14 , RT @ppprophet: This is just a bear market rally. And it shouldn't be mistaken for a bull market surge $TVIX $SPX $SPY $AAPL $DIA $DJI #STOC…,-2.0
|neutral|,2016-04-14 , #Apple's environmental webpage hints at 'MacOS' name change. Read more: https://t.co/Ji3QICG23t $AAPL,0.0
|neutral|,2016-04-14 , #Apple's environmental webpage hints at 'MacOS' name change. Read more: https://t.co/Tb1q04vxdp $AAPL,0.0
|neutral|,2016-04-14 , #Apple's environmental webpage hints at 'MacOS' name change. Read more: https://t.co/890DGa2MKk $AAPL,0.0
|neutral|,2016-04-14 , #Apple's website hints 'OS X' to be rebranded as 'MacOS'. Read more: https://t.co/tVmu2Xj5sO $AAPL,0.0
|neutral|,2016-04-14 , #Apple's website hints 'OS X' to be rebranded as 'MacOS'. Read more: https://t.co/ZfgaduNfjU $AAPL,0.0
|neutral|,2016-04-14 , #Apple's website hints 'OS X' to be rebranded as 'MacOS'. Read more: https://t.co/fNNlZmKswi $AAPL,0.0
|negative|,2016-04-14 ," RT @otc_investor: Before the smart money leaves the market, we need to get the dumb money into the #stockmarket $MSFT $AAPL $TWTR $PCLN $SD…",-2.0
|negative|,2016-04-14 ," #Apple, FBI set to resume encryption fight at House hearing - CNET. Read more: https://t.co/19SSwW29Iq $AAPL",-1.0
|negative|,2016-04-14 ," #Apple, FBI set to resume encryption fight at House hearing - CNET. Read more: https://t.co/whZpAI5iUI $AAPL",-1.0
|negative|,2016-04-14 ," #Apple, FBI set to resume encryption fight at House hearing - CNET. Read more: https://t.co/pQQCnQiB60 $AAPL",-1.0
|negative|,2016-04-14 ," RT @otc_investor: B4 the smart money leaves the market, we need to get the dumb money into the #STOCKmarket $AAPL $TVIX $VXX $VIX $BAC http…",-2.0
|neutral|,2016-04-14 , #Apple stops patching QuickTime for Windows despite 2 active vulnerabilities. Read more: https://t.co/0gtaI8VWce $AAPL,0.0
|neutral|,2016-04-14 , #Apple stops patching QuickTime for Windows despite 2 active vulnerabilities. Read more: https://t.co/o8qxHy1fwE $AAPL,0.0
|neutral|,2016-04-14 , #Apple stops patching QuickTime for Windows despite 2 active vulnerabilities. Read more: https://t.co/cLpui141zd $AAPL,0.0
|positive|,2016-04-14 , RT @OpenOutcrier: $AAPL Correction now hearing positive comments only on iPhone device.  Not sure the timing.,2.0
|neutral|,2016-04-14 , RT @NaviAvatar1: Live https://t.co/TZJmvxVQiv in2min Stocks Consolidate 400 point Advance as $AMZN $NFLX $GOOGL $FB up https://t.co/QJZ7Nwl…,0.0
|neutral|,2016-04-14 , #BlackBerry and #Apple Don't See Eye-to-Eye on #Encryption https://t.co/HBzLAqY8aT via @technology $AAPL,0.0
|neutral|,2016-04-14 , $SNE Sony To Have Promotional Offers For Xperia X Pre-Orders https://t.co/uWp4OjG9TW $AAPL $BBRY $MSFT $GOOG $NOK $SSNLF $GOOGL,0.0
|positive|,2016-04-14 ," $SPY $AAPL 0 stocks are in downward trend 2016-04-14 more info, please check https://t.co/70yqGCGRnK",1.0
|positive|,2016-04-14 ," $SPY $AAPL 0 stocks are in upward trend 2016-04-14 more info, please check https://t.co/70yqGCGRnK",1.0
|negative|,2016-04-14 ," $SPY $AAPL 0 stocks appeared death cross 2016-04-14 more info, please check https://t.co/QUoNyStxpu",-1.0
|positive|,2016-04-14 ," $SPY $AAPL 0 stocks appeared golden cross 2016-04-14 more info, please check https://t.co/8KFJMezyIW",1.0
|neutral|,2016-04-14 ," @martijn_grooten @FSecure @mikko @TechRepublic paging $aapl and $msft, backup svc needs to give client PUT without DELETE and UPDATE &gt;",0.0
|neutral|,2016-04-14 ," $AAPL Profit Time: 111 puts, imo: Profit Time https://t.co/ANN8tx8YGC",0.0
|neutral|,2016-04-14 ," $AAPL Profit Time: 111 puts, imo: Profit Time https://t.co/iRr5XLvmnI",0.0
|negative|,2016-04-14 , RT @ppprophet: This is just a bear market rally. And it shouldn't be mistaken for a bull market surge $TVIX $SPX $SPY $AAPL $DIA $DJI #STOC…,-2.0
|neutral|,2016-04-14 , #Apple working on paid search results and other App Store changes. Read more: https://t.co/1tkvgVTJDX $AAPL,0.0
|neutral|,2016-04-14 , Report suggests #Apple is about to step on developers' throats with App Store search tweak. Read more: https://t.co/yplOqW4ja4 $AAPL,0.0
|neutral|,2016-04-14 , #Apple working on paid search results and other App Store changes. Read more: https://t.co/6DnyjkEmx9 $AAPL,0.0
|neutral|,2016-04-14 , #Apple working on paid search results and other App Store changes. Read more: https://t.co/tYe1MLxqKj $AAPL,0.0
|neutral|,2016-04-14 , RT @latticeworkwlth: The Economist ,0.0
|neutral|,2016-04-14 , Report suggests #Apple is about to step on developers' throats with App Store search tweak. Read more: https://t.co/i1jgVBBnVz $AAPL,0.0
|neutral|,2016-04-14 , Report suggests #Apple is about to step on developers' throats with App Store search tweak. Read more: https://t.co/UPETmkorGQ $AAPL,0.0
|neutral|,2016-04-14 , RT @scutify: What happens on the Internet in a one minute. $FB $GOOG $TWTR $AMZN $LNKD $NFLX $UBER $AAPL https://t.co/WZoiWuFI0N https://t.…,0.0
|neutral|,2016-04-14 ," #Apple investigating major App Store search changes, mulling paid results, report says. Read more: https://t.co/yg5t5E14OC $AAPL",0.0
|neutral|,2016-04-14 ," #Apple investigating major App Store search changes, mulling paid results, report says. Read more: https://t.co/LGBt1upVG3 $AAPL",0.0
|neutral|,2016-04-14 ," #Apple investigating major App Store search changes, mulling paid results, report says. Read more: https://t.co/o8nJEuu34u $AAPL",0.0
|neutral|,2016-04-14 ," 'MacOS' appears on new #Apple Environment page, hinting at future name change. Read more: https://t.co/kSdcgbEbR8 $AAPL",0.0
|neutral|,2016-04-14 ," 'MacOS' appears on new #Apple Environment page, hinting at future name change. Read more: https://t.co/tNpAwLOdE9 $AAPL",0.0
|neutral|,2016-04-14 ," 'MacOS' appears on new #Apple Environment page, hinting at future name change. Read more: https://t.co/9571ePhxno $AAPL",0.0
|neutral|,2016-04-14 , #Apple Pursues New #Search Features for a Crowded #AppStore https://t.co/gsqhDNi6ru via @technology $AAPL,0.0
|neutral|,2016-04-14 , RT @scutify: What happens on the Internet in a one minute. $FB $GOOG $TWTR $AMZN $LNKD $NFLX $UBER $AAPL https://t.co/WZoiWuFI0N https://t.…,0.0
|positive|,2016-04-14 , RT @MillennialJoe: Oh Lawd...I will insta-sell all of my shares if $AAPL puts out anything remotely close to that. https://t.co/cYergiZwZ5,1.0
|negative|,2016-04-14 , RT @ppprophet: This is just a bear market rally. And it shouldn't be mistaken for a bull market surge $TVIX $SPX $SPY $AAPL $DIA $DJI #STOC…,-2.0
|neutral|,2016-04-14 , RT @scutify: What happens on the Internet in a one minute. $FB $GOOG $TWTR $AMZN $LNKD $NFLX $UBER $AAPL https://t.co/WZoiWuFI0N https://t.…,0.0
|neutral|,2016-04-14 , #Apple recovered $40m in gold from recycled products. Read more: https://t.co/oli2esXMUN $AAPL,0.0
|neutral|,2016-04-14 , #Apple A MacBook with a touchscreen keyboard is the best (or worst) idea ever. Read more: https://t.co/v4PR5M26Zm $AAPL,0.0
|neutral|,2016-04-14 , #Apple A MacBook with a touchscreen keyboard is the best (or worst) idea ever. Read more: https://t.co/wDrSCDEAfR $AAPL,0.0
|neutral|,2016-04-14 , #Apple A MacBook with a touchscreen keyboard could be the best (or worse) idea ever. Read more: https://t.co/KcGrYaNpoP $AAPL,0.0
|neutral|,2016-04-14 , LIVE on #Periscope: Stocks Flat $AMZN $NFLX $AAPL up https://t.co/QJZ7NwlAtl https://t.co/EvlW7R23W0,0.0
|neutral|,2016-04-14 ," #Apple 'Secret team' reportedly working on App Store changes, including paid search results. Read more: https://t.co/x4DVrzevrA $AAPL",0.0
|neutral|,2016-04-14 ," #Apple 'Secret team' reportedly working on App Store changes, including paid search results. Read more: https://t.co/iBi5kNGcrp $AAPL",0.0
|neutral|,2016-04-14 ," #Apple Has 'Secret Team' Working on App Store Changes, Including Paid Search Results. Read more: https://t.co/MnfnyaW8K9 $AAPL",0.0
|neutral|,2016-04-14 ," #Apple 'Secret team' reportedly working on App Store changes, including paid search results. Read more: https://t.co/zxVT1iddpb $AAPL",0.0
